gene,GW16_1,GW16_10,GW16_11,GW16_12,GW16_13,GW16_14,GW16_15,GW16_16,GW16_17,GW16_18,GW16_19,GW16_2,GW16_20,GW16_21,GW16_22,GW16_23,GW16_24,GW16_25,GW16_26,GW16_3,GW16_4,GW16_5,GW16_6,GW16_7,GW16_8,GW16_9,GW21p3_1,GW21p3_10,GW21p3_11,GW21p3_12,GW21p3_13,GW21p3_14,GW21p3_15,GW21p3_16,GW21p3_2,GW21p3_3,GW21p3_4,GW21p3_5,GW21p3_6,GW21p3_7,GW21p3_8,GW21p3_9,GW21_1,GW21_2,GW21_3,GW21_4,GW21_5,GW21_6,GW21_7,GW21_8,A1_N701_S501,A1_N701_S503,A1_N701_S505,A1_N701_S506,A1_N701_S507,A1_N701_S508,A1_N702_S501,A1_N702_S503,A1_N702_S504,A1_N702_S505,A1_N702_S506,A1_N702_S507,A1_N702_S508,A1_N703_S502,A1_N703_S503,A1_N703_S504,A1_N703_S505,A1_N703_S506,A1_N704_S501,A1_N704_S502,A1_N704_S503,A1_N704_S504,A1_N704_S505,A1_N704_S506,A1_N704_S507,A1_N705_S502,A1_N705_S503,A1_N705_S505,A1_N705_S506,A1_N705_S507,A1_N706_S502,A1_N706_S503,A1_N706_S504,A1_N706_S505,A1_N706_S506,A1_N706_S507,A1_N707_S503,A1_N707_S505,A1_N707_S506,A1_N707_S507,A1_N708_S502,A1_N708_S508,A1_N709_S501,A1_N709_S502,A1_N709_S503,A1_N709_S506,A1_N709_S507,A1_N709_S508,A1_N710_S501,A1_N710_S502,A1_N710_S504,A1_N710_S505,A1_N710_S508,A1_N711_S503,A1_N711_S504,A1_N711_S505,A1_N711_S507,A1_N711_S508,A1_N712_S501,A1_N712_S502,A1_N712_S503,A1_N712_S504,A1_N712_S505,A1_N712_S507,A1_N712_S508,A2_N701_S501,A2_N701_S502,A2_N701_S503,A2_N701_S506,A2_N701_S507,A2_N701_S508,A2_N702_S501,A2_N702_S504,A2_N702_S506,A2_N702_S507,A2_N702_S508,A2_N703_S501,A2_N703_S503,A2_N703_S506,A2_N703_S508,A2_N704_S501,A2_N704_S503,A2_N704_S506,A2_N704_S508,A2_N705_S502,A2_N705_S504,A2_N705_S505,A2_N705_S507,A2_N706_S501,A2_N706_S503,A2_N706_S504,A2_N706_S506,A2_N706_S507,A2_N706_S508,A2_N707_S501,A2_N707_S504,A2_N707_S505,A2_N707_S507,A2_N707_S508,A2_N708_S502,A2_N708_S503,A2_N708_S506,A2_N708_S508,A2_N709_S503,A2_N709_S505,A2_N709_S506,A2_N709_S507,A2_N709_S508,A2_N710_S501,A2_N710_S502,A2_N710_S503,A2_N710_S506,A2_N710_S507,A2_N710_S508,A2_N711_S501,A2_N711_S502,A2_N711_S504,A2_N711_S505,A2_N711_S507,A2_N711_S508,A2_N712_S502,A2_N712_S507,A2_N712_S508,S44.A10,S44.A11,S44.A6,S44.A8,S44.A9,S44.B6,S44.B7,S44.B8,S44.B9,S44.C9,S44.D10,S44.D5,S44.D8,S44.D9,S44.E10,S44.F10,S44.F6,S44.F9,S44.G10,S44.G5,S44.G7,S44.G8,S44.G9,S44.H5,S44.H6,S44.H9,S46.A1,S46.A10,S46.A11,S46.A12,S46.A2,S46.A4,S46.A5,S46.A6,S46.A7,S46.A8,S46.A9,S46.B1,S46.B10,S46.B11,S46.B12,S46.B2,S46.B3,S46.B4,S46.B5,S46.B7,S46.B8,S46.B9,S46.C10,S46.C11,S46.C12,S46.C3,S46.C4,S46.C5,S46.C6,S46.C7,S46.C8,S46.C9,S46.D1,S46.D10,S46.D12,S46.D2,S46.D3,S46.D4,S46.D5,S46.D6,S46.D7,S46.D8,S46.D9,S46.E1,S46.E11,S46.E12,S46.E2,S46.E3,S46.E4,S46.E7,S46.E8,S46.F1,S46.F10,S46.F11,S46.F12,S46.F2,S46.F4,S46.F5,S46.F6,S46.F7,S46.F8,S46.F9,S46.G1,S46.G11,S46.G2,S46.G4,S46.G5,S46.G6,S46.G7,S46.G9,S46.H10,S46.H2,S46.H3,S46.H5,S46.H7,S46.H8,S46.H9
LATS2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338299870000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.61139955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.27657781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.40521347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAN3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.70042896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.20346409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.98751188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94116771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.862542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FRY-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255425147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.78384164,0.0,0.0,0.0,0.0,34.98617007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.97254540000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.81287756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3253277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.53983969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENOX1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.77164747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426273855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.40796262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.311871373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.27979680000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.946900116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.771133,0.0,0.0,0.0,0.0,0.0,0.0,11.10763003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.59785746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845802177,0.6688674410000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.419285589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DLEU1,0.0,0.0,0.0,0.0,0.0,0.0,0.46572021700000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.1828628999999,0.0,0.0,0.0,0.0,0.0,0.145886713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7607533,0.0,0.149506846,0.0,0.0,0.0,0.27795982199999997,0.0,0.0,0.0,0.15771036900000002,0.0,49.79466912,159.9219751,0.033035909,0.0,0.0,0.0,0.094937873,0.0,0.0,43.03190338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049285565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3128563669999997,0.0,0.0,0.0,0.0,0.0,168.6457711,0.0,0.0,0.0,1.616062018,0.0,0.0,1.946900116,0.0,0.0,0.0,0.0,4.0091261739999995,0.0,44.003554,0.0,0.0,0.0,0.0,296.941211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7242341,0.0,0.0,0.0,0.0,0.0,0.0,1.890165488,0.0,0.0,0.0,0.0,1.6641213780000002,0.0,0.0,0.0,3.8385398310000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36238504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154880541,0.0,0.0,0.560089989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2129424290000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5169781930000001,0.0,0.0,0.0,0.0,0.495144286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.289346817,0.0,0.0,0.938326832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0114367000001,0.0,3.280852462,1.2576510840000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.65184255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766101693,2.942443763,1.170624013,1.095736786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INTS6-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252420327,81.74656144,96.55294223,0.8183786209999999,0.0,0.0,0.0,3.128995738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27081097600000004,0.565632835,0.0,13.00135257,0.0,0.0,0.505968693,37.32112852,0.0,0.6805975809999999,0.0,0.0,24.4451072,12.57431922,0.108249281,0.135872536,0.0,0.0,38.17713668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.626105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.049285565,0.0,0.0,0.0,0.0,0.0,22.17990209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.89355049999998,1.141355143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.35811323,216.8772684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.469588501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37325067,0.0,0.0,0.0,0.0,0.0,0.0,1.2096388470000001,0.0,0.0,0.74668436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.99978434,0.0,0.0,0.0,10.39803001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037909873,0.0,0.0,76.59687707,0.0,0.0,0.0,247.46306299999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.104285799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1120821509999999,0.0,0.0,0.0,0.787100734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2346006480000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM26-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.666294205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475875475,0.0,0.0,1.51790608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108249281,0.0,0.0,0.0,0.0,0.0,4.557017917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.908189788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.4167895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR17HG,0.0,0.0,0.0,0.0,0.0,190.7738611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.39621007,6.22865245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.04042438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.64969750000002,0.0,0.0,54.73591905,204.8627606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.20480859999999,0.0,4.136754865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.55516781,130.6885192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8771382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.7527908,0.0,0.0,159.0234706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4218166089999995,0.0,0.0,0.0,202.0849908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.282791,0.0,0.0,0.0,0.0,4.836425359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.08242299,0.0,0.0,0.0,0.0,0.0,0.0,53.50939528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.26366419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.70342616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.206832823,106.52678519999999,0.0,0.0,0.0,0.0,0.0,0.0,6.745516226,3.257305725
FGF14-AS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8533232610000003,0.0,0.0,14.56604599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.307698446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.772015497999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08481643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.79908014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34565142299999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43844602,0.0,21.66487809,0.0,0.0,16.19840648,149.357339,171.7502894,0.0,0.24553374,0.0,8.507469767,0.348427924,0.0,0.15771036900000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.12190122,0.0,0.0,0.0,50.96102808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272674453,0.0,0.0,0.0,4.456694374,973.6396443,0.0,0.0,101.78069980000001,0.0,0.0,0.0,0.0,0.0,0.0,1415.02964,0.0,0.0,24.40264209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.90013216,0.0,38.8314924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.6107933999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.9765222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.267218659,9.152927109,13.47803365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.985014256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.823205407,0.37325067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511102572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.4964215,0.0,0.0,0.0,0.495144286,0.0,0.0,0.0,0.0,0.561291734,0.0,647.5204618,0.0,0.0,0.0,0.0,0.0,0.0,685.3953514,0.0,1.118996135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.80914170000001,0.0,0.0,0.0,0.0,0.0,0.0,801.5234608,0.0,7.98407538,0.0,0.0,0.0,0.0,55.09705136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.75528733,1538.4500560000001,0.0,40.71699351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.033612517999999,0.0,0.0,0.0,0.0,0.0,0.0
